"","event_agediff","Estimate","lower","upper","disease_endpoint","model","N_total","N_male","N_female"
"659",2.04119109070293,2.15624624190532,1.51720303608757,3.06445330331019,"Intracerebral hemorrhage","BMR",236695,108200,128495
"660",2.07460832631247,2.14986494076281,1.5175488434447,3.04564777831448,"Intracerebral hemorrhage","BMR",236695,108200,128495
"661",2.108025561922,2.1435302644065,1.5176940548802,3.02743624754416,"Intracerebral hemorrhage","BMR",236695,108200,128495
"662",2.14144279753154,2.13724199272719,1.51763713444468,3.00981257759477,"Intracerebral hemorrhage","BMR",236695,108200,128495
"663",2.17486003314107,2.13099987702463,1.51737673473391,2.99277059673341,"Intracerebral hemorrhage","BMR",236695,108200,128495
"664",2.20827726875061,2.12480364415719,1.51691171278885,2.97630408425234,"Intracerebral hemorrhage","BMR",236695,108200,128495
"665",2.24169450436014,2.11865299839979,1.51624114970343,2.9604067456594,"Intracerebral hemorrhage","BMR",236695,108200,128495
"666",2.27511173996968,2.1125476251981,1.5153643680673,2.94507219700703,"Intracerebral hemorrhage","BMR",236695,108200,128495
"667",2.30852897557921,2.10648719287294,1.51428094862914,2.9302939443006,"Intracerebral hemorrhage","BMR",236695,108200,128495
"668",2.34194621118874,2.10047135562058,1.51299074552431,2.91606536843266,"Intracerebral hemorrhage","BMR",236695,108200,128495
"669",2.37536344679828,2.09449975448579,1.51149389873817,2.90237970871291,"Intracerebral hemorrhage","BMR",236695,108200,128495
"670",2.40878068240781,2.08857202010147,1.50979084669714,2.88923004977375,"Intracerebral hemorrhage","BMR",236695,108200,128495
"671",2.44219791801735,2.08268777372843,1.5078823338047,2.87660931200995,"Intracerebral hemorrhage","BMR",236695,108200,128495
"672",2.47561515362688,2.07684662896278,1.50576941982224,2.86451023872118,"Intracerebral hemorrhage","BMR",236695,108200,128495
"673",2.50903238923642,2.0710481926715,1.50345348458761,2.85292538833978,"Intracerebral hemorrhage","BMR",236695,108200,128495
"674",2.54244962484595,2.06529206682188,1.50093622923248,2.84184713394422,"Intracerebral hemorrhage","BMR",236695,108200,128495
"675",2.57586686045549,2.05957784886878,1.49821967841091,2.83126765498776,"Intracerebral hemorrhage","BMR",236695,108200,128495
"676",2.60928409606502,2.05390513315686,1.49530617822608,2.82117893809056,"Intracerebral hemorrhage","BMR",236695,108200,128495
"677",2.64270133167456,2.048273511519,1.49219838920932,2.81157278303553,"Intracerebral hemorrhage","BMR",236695,108200,128495
"678",2.67611856728409,2.04268257412044,1.48889928335879,2.80244079989246,"Intracerebral hemorrhage","BMR",236695,108200,128495
"679",2.70953580289362,2.037131910158,1.48541213209572,2.79377442106186,"Intracerebral hemorrhage","BMR",236695,108200,128495
"680",2.74295303850316,2.03162110861331,1.48174049590478,2.78556490854551,"Intracerebral hemorrhage","BMR",236695,108200,128495
"681",2.77637027411269,2.02614975861108,1.47788821129624,2.7778033635704,"Intracerebral hemorrhage","BMR",236695,108200,128495
"682",2.80978750972223,2.0207174500255,1.47385937484962,2.77048074091479,"Intracerebral hemorrhage","BMR",236695,108200,128495
"683",2.84320474533176,2.01532377368934,1.46965832686531,2.76358786158168,"Intracerebral hemorrhage","BMR",236695,108200,128495
"684",2.8766219809413,2.0099683223687,1.46528963326267,2.75711542975301,"Intracerebral hemorrhage","BMR",236695,108200,128495
"685",2.91003921655083,2.00465069037291,1.46075806553323,2.75105404873847,"Intracerebral hemorrhage","BMR",236695,108200,128495
"686",2.94345645216037,1.99937047446495,1.45606857994754,2.74539424118763,"Intracerebral hemorrhage","BMR",236695,108200,128495
"687",2.9768736877699,1.99412727407907,1.45122629772243,2.74012646509152,"Intracerebral hemorrhage","BMR",236695,108200,128495
"688",3.01029092337944,1.98892069093484,1.44623648129971,2.735241135166,"Intracerebral hemorrhage","BMR",236695,108200,128495
"689",3.04370815898897,1.9837503302494,1.44110451451894,2.73072864120355,"Intracerebral hemorrhage","BMR",236695,108200,128495
"690",3.0771253945985,1.97861580011001,1.4358358790882,2.72657936847981,"Intracerebral hemorrhage","BMR",236695,108200,128495
"691",3.11054263020804,1.97351671215003,1.43043613374775,2.7227837169711,"Intracerebral hemorrhage","BMR",236695,108200,128495
"692",3.14395986581757,1.96845268151263,1.42491089280799,2.71933212028327,"Intracerebral hemorrhage","BMR",236695,108200,128495
"693",3.17737710142711,1.96342332682334,1.41926580553813,2.71621506364157,"Intracerebral hemorrhage","BMR",236695,108200,128495
"694",3.21079433703664,1.9584282706135,1.41350653605826,2.71342310296901,"Intracerebral hemorrhage","BMR",236695,108200,128495
"695",3.24421157264618,1.95346713915285,1.4076387450587,2.71094687976272,"Intracerebral hemorrhage","BMR",236695,108200,128495
"696",3.27762880825571,1.94853956272381,1.40166807103339,2.70877713915583,"Intracerebral hemorrhage","BMR",236695,108200,128495
"697",3.31104604386525,1.9436451756944,1.3956001143136,2.70690474316714,"Intracerebral hemorrhage","BMR",236695,108200,128495
"698",3.34446327947478,1.93878361623136,1.38944042074942,2.70532068481189,"Intracerebral hemorrhage","BMR",236695,108200,128495
"699",3.37788051508431,1.93395452671867,1.38319446777093,2.70401610081848,"Intracerebral hemorrhage","BMR",236695,108200,128495
"700",3.41129775069385,1.92915755383039,1.3768676515927,2.7029822824262,"Intracerebral hemorrhage","BMR",236695,108200,128495
"701",3.44471498630338,1.9243923482178,1.37046527470986,2.70221068582948,"Intracerebral hemorrhage","BMR",236695,108200,128495
"702",3.47813222191292,1.91965856485081,1.36399253617354,2.70169294030227,"Intracerebral hemorrhage","BMR",236695,108200,128495
"703",3.51154945752245,1.91495586266157,1.35745452153132,2.70142085629888,"Intracerebral hemorrhage","BMR",236695,108200,128495
"704",3.54496669313199,1.91028390495536,1.35085619542577,2.70138643172254,"Intracerebral hemorrhage","BMR",236695,108200,128495
"705",3.57838392874152,1.9056423591516,1.34420239460155,2.70158185670345,"Intracerebral hemorrhage","BMR",236695,108200,128495
"706",3.61180116435106,1.9010308970595,1.33749782224497,2.7019995184059,"Intracerebral hemorrhage","BMR",236695,108200,128495
"707",3.64521839996059,1.89644919429449,1.33074704273188,2.70263200371798,"Intracerebral hemorrhage","BMR",236695,108200,128495
"708",3.67863563557013,1.89189693081979,1.32395447880678,2.70347210130001,"Intracerebral hemorrhage","BMR",236695,108200,128495
"709",3.71205287117966,1.88737379080145,1.31712440837705,2.7045128034591,"Intracerebral hemorrhage","BMR",236695,108200,128495
"710",3.7454701067892,1.88287946232301,1.3102609627336,2.70574730566754,"Intracerebral hemorrhage","BMR",236695,108200,128495
"711",3.77888734239873,1.87836463008538,1.30347241544954,2.7068111620444,"Intracerebral hemorrhage","BMR",236695,108200,128495
"712",3.81230457800826,1.87377554791914,1.29688021297304,2.70729306288883,"Intracerebral hemorrhage","BMR",236695,108200,128495
"713",3.8457218136178,1.86911442743514,1.29048777268171,2.7071846915576,"Intracerebral hemorrhage","BMR",236695,108200,128495
"714",3.87913904922733,1.86438346577523,1.28429728426649,2.70648061787446,"Intracerebral hemorrhage","BMR",236695,108200,128495
"715",3.91255628483687,1.85958479966885,1.27830996068909,2.70517772175954,"Intracerebral hemorrhage","BMR",236695,108200,128495
"716",3.9459735204464,1.85472050841143,1.27252617029285,2.70327498532334,"Intracerebral hemorrhage","BMR",236695,108200,128495
"717",3.97939075605594,1.84979261565065,1.26694554901402,2.70077330756525,"Intracerebral hemorrhage","BMR",236695,108200,128495
"718",4.01280799166547,1.84480309183603,1.26156709703985,2.69767534016488,"Intracerebral hemorrhage","BMR",236695,108200,128495
"719",4.04622522727501,1.83975385575994,1.25638926040047,2.69398534074121,"Intracerebral hemorrhage","BMR",236695,108200,128495
"720",4.07964246288454,1.83464677651317,1.25141000130156,2.68970904105718,"Intracerebral hemorrhage","BMR",236695,108200,128495
"721",4.11305969849407,1.82948367569405,1.24662685784992,2.68485352979132,"Intracerebral hemorrhage","BMR",236695,108200,128495
"722",4.14647693410361,1.82426632839919,1.24203699258262,2.67942714814889,"Intracerebral hemorrhage","BMR",236695,108200,128495
"723",4.17989416971314,1.81899646544796,1.2376372352545,2.67343939489004,"Intracerebral hemorrhage","BMR",236695,108200,128495
"724",4.21331140532268,1.81367577409975,1.2334241154736,2.66690084318099,"Intracerebral hemorrhage","BMR",236695,108200,128495
"725",4.24672864093221,1.80830590029735,1.22939389196545,2.659823064374,"Intracerebral hemorrhage","BMR",236695,108200,128495
"726",4.28014587654175,1.80288844965493,1.22554257470406,2.6522185593463,"Intracerebral hemorrhage","BMR",236695,108200,128495
"727",4.31356311215128,1.79742498863895,1.22186594110617,2.6441006996716,"Intracerebral hemorrhage","BMR",236695,108200,128495
"728",4.34698034776082,1.7919170461471,1.21835954976217,2.63548367220442,"Intracerebral hemorrhage","BMR",236695,108200,128495
"729",4.38039758337035,1.78636611428971,1.21501874838152,2.62638243116269,"Intracerebral hemorrhage","BMR",236695,108200,128495
"730",4.41381481897989,1.78077364975283,1.21183867975593,2.61681265388617,"Intracerebral hemorrhage","BMR",236695,108200,128495
"731",4.44723205458942,1.77514107503691,1.20881428254939,2.60679070538236,"Intracerebral hemorrhage","BMR",236695,108200,128495
"732",4.48064929019896,1.76946977897599,1.20594029104634,2.59633360122058,"Intracerebral hemorrhage","BMR",236695,108200,128495
"733",4.51406652580849,1.76376111812136,1.20321123022869,2.585458981467,"Intracerebral hemorrhage","BMR",236695,108200,128495
"734",4.54748376141802,1.75801641781849,1.20062141019866,2.5741850837126,"Intracerebral hemorrhage","BMR",236695,108200,128495
"735",4.58090099702756,1.75223697268235,1.19816491655365,2.5625307217861,"Intracerebral hemorrhage","BMR",236695,108200,128495
"736",4.61431823263709,1.74642404758524,1.19583559932235,2.55051526791171,"Intracerebral hemorrhage","BMR",236695,108200,128495
"737",4.64773546824663,1.74057887871197,1.19362705988274,2.53815863835714,"Intracerebral hemorrhage","BMR",236695,108200,128495
"738",4.68115270385616,1.73470264770696,1.19153250478366,2.5254814819407,"Intracerebral hemorrhage","BMR",236695,108200,128495
"739",4.7145699394657,1.72879591974245,1.18954194833305,2.51250940440255,"Intracerebral hemorrhage","BMR",236695,108200,128495
"740",4.74798717507523,1.72285959034551,1.18764685323129,2.49926580445159,"Intracerebral hemorrhage","BMR",236695,108200,128495
"741",4.78140441068477,1.71689478667084,1.18583962940444,2.48577264193636,"Intracerebral hemorrhage","BMR",236695,108200,128495
"742",4.8148216462943,1.71090261066414,1.18411234182517,2.47205238876697,"Intracerebral hemorrhage","BMR",236695,108200,128495
"743",4.84823888190383,1.7048841397533,1.18245668842082,2.45812802992741,"Intracerebral hemorrhage","BMR",236695,108200,128495
"744",4.88165611751337,1.69884042721821,1.18086397479976,2.4440230701765,"Intracerebral hemorrhage","BMR",236695,108200,128495
"745",4.9150733531229,1.69277250325852,1.1793250915773,2.42976153755506,"Intracerebral hemorrhage","BMR",236695,108200,128495
"746",4.94849058873244,1.68668137517069,1.17783048781076,2.41536799292359,"Intracerebral hemorrhage","BMR",236695,108200,128495
"747",4.98190782434197,1.68056802845228,1.17637014662789,2.40086753846309,"Intracerebral hemorrhage","BMR",236695,108200,128495
"748",5.01532505995151,1.67443342676602,1.17493356046764,2.3862858250091,"Intracerebral hemorrhage","BMR",236695,108200,128495
"749",5.04874229556104,1.66827851302268,1.17350970666978,2.37164906365476,"Intracerebral hemorrhage","BMR",236695,108200,128495
"750",5.08215953117058,1.66210420947876,1.17208702572997,2.35698403149415,"Intracerebral hemorrhage","BMR",236695,108200,128495
"751",5.11557676678011,1.65591141876219,1.17065340044183,2.34231808129726,"Intracerebral hemorrhage","BMR",236695,108200,128495
"752",5.14899400238965,1.64970102371001,1.16919613852681,2.3276791446292,"Intracerebral hemorrhage","BMR",236695,108200,128495
"753",5.18241123799918,1.64347388833275,1.16770196002861,2.31309573340564,"Intracerebral hemorrhage","BMR",236695,108200,128495
"754",5.21582847360872,1.63723085833553,1.16615698802134,2.29859693936597,"Intracerebral hemorrhage","BMR",236695,108200,128495
"755",5.24924570921825,1.63097276098845,1.16454674708667,2.28421242319464,"Intracerebral hemorrhage","BMR",236695,108200,128495
"756",5.28266294482778,1.62470040613198,1.16285616837903,2.26997240197382,"Intracerebral hemorrhage","BMR",236695,108200,128495
"757",5.31608018043732,1.61841458624907,1.16106960428108,2.25590762459547,"Intracerebral hemorrhage","BMR",236695,108200,128495
"758",5.34949741604685,1.61211607721418,1.15917085384021,2.24204933880324,"Intracerebral hemorrhage","BMR",236695,108200,128495
"759",5.38291465165639,1.60580563809485,1.15714319905234,2.22842924665589,"Intracerebral hemorrhage","BMR",236695,108200,128495
"760",5.41633188726592,1.59948401226731,1.15496945611998,2.21507944815554,"Intracerebral hemorrhage","BMR",236695,108200,128495
"761",5.44974912287546,1.59315192716371,1.15263204222647,2.20203236596018,"Intracerebral hemorrhage","BMR",236695,108200,128495
"762",5.48316635848499,1.58681009500092,1.15011305674249,2.18932066098663,"Intracerebral hemorrhage","BMR",236695,108200,128495
"763",5.51658359409453,1.58045921289619,1.14739438264573,2.17697712435086,"Intracerebral hemorrhage","BMR",236695,108200,128495
"764",5.55000082970406,1.57409996321863,1.14445780404397,2.16503455649441,"Intracerebral hemorrhage","BMR",236695,108200,128495
"765",5.58341806531359,1.56773301419214,1.14128514440379,2.15352562489712,"Intracerebral hemorrhage","BMR",236695,108200,128495
"766",5.61683530092313,1.56135901976833,1.13785842028592,2.14248270711863,"Intracerebral hemorrhage","BMR",236695,108200,128495
"767",5.65025253653266,1.55497862034645,1.13416001408116,2.13193771576707,"Intracerebral hemorrhage","BMR",236695,108200,128495
"768",5.6836697721422,1.5485924426968,1.13017285973579,2.12192191036889,"Intracerebral hemorrhage","BMR",236695,108200,128495
"769",5.71708700775173,1.54220110047108,1.1258806416507,2.11246569690296,"Intracerebral hemorrhage","BMR",236695,108200,128495
"770",5.75050424336127,1.53580519451448,1.1212679994463,2.10359842309101,"Intracerebral hemorrhage","BMR",236695,108200,128495
"771",5.7839214789708,1.52940531297699,1.1163207382804,2.09534816576587,"Intracerebral hemorrhage","BMR",236695,108200,128495
"772",5.81733871458034,1.5230020318286,1.11102603332603,2.0877415284412,"Intracerebral hemorrhage","BMR",236695,108200,128495
"773",5.85075595018987,1.51659591462522,1.10537262725233,2.08080344270444,"Intracerebral hemorrhage","BMR",236695,108200,128495
"774",5.88417318579941,1.51018751330521,1.09935101269709,2.07455698771561,"Intracerebral hemorrhage","BMR",236695,108200,128495
"775",5.91759042140894,1.50377736821442,1.09295359219244,2.06902323146007,"Intracerebral hemorrhage","BMR",236695,108200,128495
"776",5.95100765701847,1.49736600812219,1.08617481026156,2.06422110059785,"Intracerebral hemorrhage","BMR",236695,108200,128495
"777",5.98442489262801,1.49095395089091,1.07901125481941,2.06016728161864,"Intracerebral hemorrhage","BMR",236695,108200,128495
"778",6.01784212823754,1.48454170344554,1.07146171996926,2.05687616103748,"Intracerebral hemorrhage","BMR",236695,108200,128495
"779",6.05125936384708,1.47812976176234,1.0635272311263,2.05435980261058,"Intracerebral hemorrhage","BMR",236695,108200,128495
"780",6.08467659945661,1.47171861155347,1.05521102964155,2.0526279680081,"Intracerebral hemorrhage","BMR",236695,108200,128495
"781",6.11809383506615,1.4653087283166,1.04651851949952,2.05168817299826,"Intracerebral hemorrhage","BMR",236695,108200,128495
"782",6.15151107067568,1.45890057727012,1.03745717499353,2.05154578488733,"Intracerebral hemorrhage","BMR",236695,108200,128495
"783",6.18492830628522,1.45249461388065,1.02803641793252,2.05220415011677,"Intracerebral hemorrhage","BMR",236695,108200,128495
"784",6.21834554189475,1.44609128394653,1.01826746495922,2.05366475260001,"Intracerebral hemorrhage","BMR",236695,108200,128495
"785",6.25176277750429,1.43969630994676,1.0081866543188,2.05589456674051,"Intracerebral hemorrhage","BMR",236695,108200,128495
"786",6.28518001311382,1.43338378149924,0.998146649270592,2.05840400963774,"Intracerebral hemorrhage","BMR",236695,108200,128495
"787",6.31859724872336,1.42717631295885,0.988292700666786,2.06096050987384,"Intracerebral hemorrhage","BMR",236695,108200,128495
"788",6.35201448433289,1.42107245373443,0.978659760697858,2.06348212102109,"Intracerebral hemorrhage","BMR",236695,108200,128495
"789",6.38543171994242,1.4150707686169,0.969277013133549,2.06589576876526,"Intracerebral hemorrhage","BMR",236695,108200,128495
"790",6.41884895555196,1.40916983779762,0.960168550799269,2.0681365059349,"Intracerebral hemorrhage","BMR",236695,108200,128495
"791",6.45226619116149,1.40336825758835,0.951354005907798,2.07014681619729,"Intracerebral hemorrhage","BMR",236695,108200,128495
"792",6.48568342677103,1.397664640048,0.942849125027986,2.07187597059342,"Intracerebral hemorrhage","BMR",236695,108200,128495
"793",6.51910066238056,1.39205761377217,0.934666287856504,2.07327944233995,"Intracerebral hemorrhage","BMR",236695,108200,128495
"794",6.5525178979901,1.38654582324314,0.926814968295253,2.07431837607154,"Intracerebral hemorrhage","BMR",236695,108200,128495
"795",6.58593513359963,1.3811279295741,0.919302142775677,2.07495911201755,"Intracerebral hemorrhage","BMR",236695,108200,128495
"796",6.61935236920917,1.37580261032309,0.912132647506813,2.07517275885873,"Intracerebral hemorrhage","BMR",236695,108200,128495
"797",6.6527696048187,1.37056855941888,0.905309489630761,2.07493481244043,"Intracerebral hemorrhage","BMR",236695,108200,128495
"798",6.68618684042823,1.36542448749972,0.898834117006797,2.07422481611229,"Intracerebral hemorrhage","BMR",236695,108200,128495
"799",6.71960407603777,1.36036912171358,0.892706650403455,2.07302605674038,"Intracerebral hemorrhage","BMR",236695,108200,128495
"800",6.7530213116473,1.35540120574421,0.88692608254071,2.07132529383983,"Intracerebral hemorrhage","BMR",236695,108200,128495
"801",6.78643854725684,1.35051949996771,0.881490447440006,2.06911251856438,"Intracerebral hemorrhage","BMR",236695,108200,128495
"802",6.81985578286637,1.34572278118585,0.876396963914542,2.06638073654846,"Intracerebral hemorrhage","BMR",236695,108200,128495
"803",6.85327301847591,1.34100984269257,0.871642156089808,2.06312577430349,"Intracerebral hemorrhage","BMR",236695,108200,128495
"804",6.88669025408544,1.33637949435166,0.86722195349248,2.05934610595521,"Intracerebral hemorrhage","BMR",236695,108200,128495
"805",6.92010748969498,1.33183056217049,0.863131773052331,2.05504269650355,"Intracerebral hemorrhage","BMR",236695,108200,128495
"806",6.95352472530451,1.32736188871063,0.85936658595731,2.05021886165002,"Intracerebral hemorrhage","BMR",236695,108200,128495
"807",6.98694196091405,1.3229723326666,0.855920969334403,2.04488014163547,"Intracerebral hemorrhage","BMR",236695,108200,128495
"808",7.02035919652358,1.31866076880133,0.852789145932987,2.03903418737035,"Intracerebral hemorrhage","BMR",236695,108200,128495
"809",7.05377643213312,1.31442608803469,0.849965012327431,2.03269065884869,"Intracerebral hemorrhage","BMR",236695,108200,128495
"810",7.08719366774265,1.31026719711103,0.847442156463344,2.02586113368488,"Intracerebral hemorrhage","BMR",236695,108200,128495
"811",7.12061090335218,1.30618301870212,0.845213866321689,2.01855902550517,"Intracerebral hemorrhage","BMR",236695,108200,128495
"812",7.15402813896172,1.30217249094188,0.843273128757296,2.01079951244813,"Intracerebral hemorrhage","BMR",236695,108200,128495
"813",7.18744537457125,1.29823456769169,0.841612621184665,2.00259947430115,"Intracerebral hemorrhage","BMR",236695,108200,128495
"814",7.22086261018079,1.29436821821374,0.840224694999522,1.99397743757432,"Intracerebral hemorrhage","BMR",236695,108200,128495
"815",7.25427984579032,1.29057242701702,0.839101350928621,1.98495353098089,"Intracerebral hemorrhage","BMR",236695,108200,128495
"816",7.28769708139986,1.28684619371021,0.838234208311394,1.97554944649941,"Intracerebral hemorrhage","BMR",236695,108200,128495
"817",7.32111431700939,1.28318853301909,0.837614466252613,1.96578841174779,"Intracerebral hemorrhage","BMR",236695,108200,128495
"818",7.35453155261893,1.27959847447944,0.837232857960365,1.95569516929735,"Intracerebral hemorrhage","BMR",236695,108200,128495
"819",7.38794878822846,1.27607506203613,0.837079598415399,1.94529596352968,"Intracerebral hemorrhage","BMR",236695,108200,128495
"820",7.421366023838,1.27261735462669,0.837144325398642,1.934618538477,"Intracerebral hemorrhage","BMR",236695,108200,128495
"821",7.45478325944753,1.26922442523,0.837416032760445,1.92369214175442,"Intracerebral hemorrhage","BMR",236695,108200,128495
"822",7.48820049505706,1.26589536114582,0.83788299789756,1.91254753872739,"Intracerebral hemorrhage","BMR",236695,108200,128495
"823",7.5216177306666,1.26262926368617,0.838532702669509,1.90121703356515,"Intracerebral hemorrhage","BMR",236695,108200,128495
"824",7.55503496627613,1.25942524796991,0.839351747746409,1.88973449984797,"Intracerebral hemorrhage","BMR",236695,108200,128495
"825",7.58845220188567,1.25628244305143,0.84032576218186,1.87813541812814,"Intracerebral hemorrhage","BMR",236695,108200,128495
"826",7.6218694374952,1.25319965492527,0.841438866441073,1.86645689632499,"Intracerebral hemorrhage","BMR",236695,108200,128495
"827",7.65528667310474,1.25017216553936,0.84266933111768,1.85473754149372,"Intracerebral hemorrhage","BMR",236695,108200,128495
"828",7.68870390871427,1.24719811491215,0.843997791819478,1.84301801843235,"Intracerebral hemorrhage","BMR",236695,108200,128495
"829",7.72212114432381,1.24427677863707,0.845404956763013,1.83134093249639,"Intracerebral hemorrhage","BMR",236695,108200,128495
"830",7.75553837993334,1.24140744576317,0.84687004389734,1.81975080769659,"Intracerebral hemorrhage","BMR",236695,108200,128495
"831",7.78895561554287,1.23858941871567,0.848370687575601,1.80829414620446,"Intracerebral hemorrhage","BMR",236695,108200,128495
"832",7.82237285115241,1.23582201290194,0.84988285628208,1.79701947895994,"Intracerebral hemorrhage","BMR",236695,108200,128495
"833",7.85579008676194,1.23310455650413,0.851380788324288,1.78597740062239,"Intracerebral hemorrhage","BMR",236695,108200,128495
"834",7.88920732237148,1.23043639007527,0.852836951652045,1.77522058242049,"Intracerebral hemorrhage","BMR",236695,108200,128495
"835",7.92262455798101,1.22781686614444,0.854222035608843,1.76480375586925,"Intracerebral hemorrhage","BMR",236695,108200,128495
"836",7.95604179359055,1.2252453496212,0.855504985289494,1.75478365711729,"Intracerebral hemorrhage","BMR",236695,108200,128495
"837",7.98945902920008,1.2227212168756,0.856653085257406,1.74521892225312,"Intracerebral hemorrhage","BMR",236695,108200,128495
"838",8.02287626480962,1.22024385565734,0.857632105253503,1.73616992431664,"Intracerebral hemorrhage","BMR",236695,108200,128495
"839",8.05629350041915,1.21781266507764,0.858406516528821,1.72769854220197,"Intracerebral hemorrhage","BMR",236695,108200,128495
"840",8.08971073602869,1.21542705505398,0.858939786313242,1.7198678530167,"Intracerebral hemorrhage","BMR",236695,108200,128495
"841",8.12312797163822,1.21308644640239,0.859194758425071,1.71274174104905,"Intracerebral hemorrhage","BMR",236695,108200,128495
"842",8.15654520724775,1.21079027045357,0.859134119618856,1.70638442304608,"Intracerebral hemorrhage","BMR",236695,108200,128495
"843",8.18996244285729,1.20853796890068,0.858720949636298,1.70085989271973,"Intracerebral hemorrhage","BMR",236695,108200,128495
"844",8.22337967846682,1.20632899326894,0.857919346281432,1.69623129063217,"Intracerebral hemorrhage","BMR",236695,108200,128495
"845",8.25679691407636,1.20416280541159,0.856695107576592,1.69256022254928,"Intracerebral hemorrhage","BMR",236695,108200,128495
"846",8.29021414968589,1.20203887657592,0.855016447099327,1.68990604297937,"Intracerebral hemorrhage","BMR",236695,108200,128495
"847",8.32363138529543,1.19995668768941,0.852854712538742,1.68832514045013,"Intracerebral hemorrhage","BMR",236695,108200,128495
"848",8.35704862090496,1.19790625255248,0.850172668225315,1.68786817494353,"Intracerebral hemorrhage","BMR",236695,108200,128495
"849",8.3904658565145,1.19586529313741,0.846957550736544,1.68850705455895,"Intracerebral hemorrhage","BMR",236695,108200,128495
"850",8.42388309212403,1.19383286732853,0.84325959082567,1.69015203695265,"Intracerebral hemorrhage","BMR",236695,108200,128495
"851",8.45730032773357,1.19180893077934,0.839130952243884,1.69271378166559,"Intracerebral hemorrhage","BMR",236695,108200,128495
"852",8.4907175633431,1.18979343939883,0.834622946662679,1.69610533007384,"Intracerebral hemorrhage","BMR",236695,108200,128495
"853",8.52413479895264,1.18778634885288,0.829785246578824,1.70024282347521,"Intracerebral hemorrhage","BMR",236695,108200,128495
"854",8.55755203456217,1.18578761492652,0.824665272220407,1.70504605332445,"Intracerebral hemorrhage","BMR",236695,108200,128495
"855",8.5909692701717,1.18379719322423,0.819307743923713,1.71043884923423,"Intracerebral hemorrhage","BMR",236695,108200,128495
"856",8.62438650578124,1.18181503949103,0.813754386469055,1.71634931963626,"Intracerebral hemorrhage","BMR",236695,108200,128495
"857",8.65780374139077,1.17984110932378,0.808043762970178,1.72270996577413,"Intracerebral hemorrhage","BMR",236695,108200,128495
"858",8.69122097700031,1.1778753585275,0.802211217809313,1.72945769072512,"Intracerebral hemorrhage","BMR",236695,108200,128495
"859",8.72463821260984,1.17591774277169,0.796288904219059,1.73653372593632,"Intracerebral hemorrhage","BMR",236695,108200,128495
"860",8.75805544821938,1.17396821792625,0.790305877693919,1.7438834957453,"Intracerebral hemorrhage","BMR",236695,108200,128495
"861",8.79147268382891,1.17202673971566,0.784288235206217,1.75145643775639,"Intracerebral hemorrhage","BMR",236695,108200,128495
"862",8.82488991943845,1.17009326409857,0.77825928670169,1.75920579437126,"Intracerebral hemorrhage","BMR",236695,108200,128495
"863",8.85830715504798,1.16816774702681,0.772239744534721,1.76708838783724,"Intracerebral hemorrhage","BMR",236695,108200,128495
"864",8.89172439065752,1.16625014449888,0.7662479223343,1.77506438829893,"Intracerebral hemorrhage","BMR",236695,108200,128495
"865",8.92514162626705,1.16434041261447,0.760299935386996,1.78309708228133,"Intracerebral hemorrhage","BMR",236695,108200,128495
"866",8.95855886187658,1.16243850768663,0.754409897143235,1.79115264694911,"Intracerebral hemorrhage","BMR",236695,108200,128495
"867",8.99197609748612,1.16054438585452,0.748590107377972,1.79919993366731,"Intracerebral hemorrhage","BMR",236695,108200,128495
"868",9.02539333309565,1.15865800376411,0.742851231449271,1.80721026344332,"Intracerebral hemorrhage","BMR",236695,108200,128495
"869",9.05881056870519,1.15677931776764,0.737202465906297,1.81515723549553,"Intracerebral hemorrhage","BMR",236695,108200,128495
"870",9.09222780431472,1.15490828465698,0.731651693649295,1.82301654946852,"Intracerebral hemorrhage","BMR",236695,108200,128495
"871",9.12564503992426,1.15304486114169,0.726205624660274,1.83076584187463,"Intracerebral hemorrhage","BMR",236695,108200,128495
"872",9.15906227553379,1.15118900415526,0.72086992548029,1.83838453574688,"Intracerebral hemorrhage","BMR",236695,108200,128495
"873",9.19247951114333,1.14934067079426,0.715649336134255,1.84585370354342,"Intracerebral hemorrhage","BMR",236695,108200,128495
"874",9.22589674675286,1.14749981824933,0.710547775727295,1.85315594230725,"Intracerebral hemorrhage","BMR",236695,108200,128495
"875",9.2593139823624,1.14566640391566,0.705568437795807,1.86027525998959,"Intracerebral hemorrhage","BMR",236695,108200,128495
"876",9.29273121797193,1.14384038521723,0.700713875161594,1.86719697330409,"Intracerebral hemorrhage","BMR",236695,108200,128495
"877",9.32614845358146,1.14202171986941,0.695986076896051,1.87390761388505,"Intracerebral hemorrhage","BMR",236695,108200,128495
"878",9.359565689191,1.14021036571369,0.691386536186413,1.88039484432542,"Intracerebral hemorrhage","BMR",236695,108200,128495
"879",9.39298292480053,1.13840628073476,0.686916310997883,1.88664738231894,"Intracerebral hemorrhage","BMR",236695,108200,128495
"880",9.42640016041007,1.13660942310295,0.682576078353508,1.89265493130474,"Intracerebral hemorrhage","BMR",236695,108200,128495
"881",9.4598173960196,1.13481975122426,0.678366182330974,1.89840811837577,"Intracerebral hemorrhage","BMR",236695,108200,128495
"882",9.49323463162914,1.1330372234963,0.674286676328691,1.90389843800267,"Intracerebral hemorrhage","BMR",236695,108200,128495
"883",9.52665186723867,1.13126179876509,0.670337361461239,1.9091182006558,"Intracerebral hemorrhage","BMR",236695,108200,128495
