endpoint_name,input_name,percentile,estimate,total_incidence,N_female,N_male,N_total
Chronic obstructive pulmonary disease,Age + sex + biomarkers,29,0.0038853090533115106,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,30,0.003512163613282062,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,31,0.0036483740007798218,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,32,0.003264474388206207,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,33,0.003792909214467306,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,34,0.002716330152403918,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,35,0.0033711778464431937,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,36,0.0025183954616788094,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,37,0.002269853817818331,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,38,0.0036881232278367093,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,39,0.00455794129632609,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,40,0.004661775388476009,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,41,0.00321913589533374,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,42,0.003978849061615195,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,43,0.003228960530613719,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,44,0.004723521492957482,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,45,0.005412192080864283,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,46,0.0036384343652954474,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,47,0.0056468648231756445,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,48,0.005284744267801554,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,49,0.004221472213122819,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,50,0.003546599677072508,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,51,0.003199117052405483,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,52,0.005610732078118669,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,53,0.005291112684432974,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,54,0.005878238151578597,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,55,0.007325843313831071,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,56,0.006735021997399935,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,57,0.003747615948047002,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,58,0.007029220818199846,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,59,0.004476072611701554,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,60,0.006521261857456087,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,61,0.00892722458555787,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,62,0.005487508132603818,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,63,0.008003465797238232,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,64,0.006644327400138534,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,65,0.008746478974075505,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,66,0.006057277176827028,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,67,0.007305540244789715,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,68,0.007081716765911473,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,69,0.007279106959861778,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,70,0.0052509356612852835,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,71,0.007163621236840398,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,72,0.008567144134046457,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,73,0.00624527685633243,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,74,0.008336018570054022,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,75,0.006631255217055521,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,76,0.006960504329886678,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,77,0.0074137252438884575,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,78,0.0062066192012397055,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,79,0.007316384943846112,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,80,0.0072949931998526766,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,81,0.007727462186210226,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,82,0.013048509126405813,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,83,0.010911761649329886,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,84,0.010831276385639962,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,85,0.011646586539924918,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,86,0.00865132054626164,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,87,0.013520328663373982,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,88,0.014714503323044352,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,89,0.013413532700335323,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,90,0.01317404497349007,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,91,0.012868226202664323,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,92,0.01595184917076269,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,93,0.016563274284210304,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,94,0.018293054579270586,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,95,0.01726007790779678,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,96,0.01656947414933219,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,97,0.02019775486036934,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,98,0.02843289224518697,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,99,0.03672160405120795,0.006251576484504788,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,0,5.971187900797426e-5,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,1,2.4578477084895355e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,2,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,3,1.3301296095315386e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,4,3.8742104037156063e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,5,5.305767312688707e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,6,2.3723054572025542e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,7,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,8,4.129238365007707e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,9,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,10,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,11,4.428604238651295e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,12,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,13,6.733086358217249e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,14,6.624313386976646e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,15,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,16,2.461976810057612e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,17,2.320651933787621e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,18,9.092088767482992e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,19,4.810805732250571e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,20,2.468196540946193e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,21,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,22,0.00044936502757742783,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,23,2.3280249343714558e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,24,2.498812328051097e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,25,4.8714217783227677e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,26,2.5063799002135776e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,27,2.3936164903010375e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,28,2.3124129328391154e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,29,2.341041048221697e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,30,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,31,4.985520845166078e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,32,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,33,2.3694287731395583e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,34,2.501906438219068e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,35,2.777203500169541e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,36,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,37,5.06755555657508e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,38,5.45280229935961e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,39,2.449630917153152e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,40,9.879685229003741e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,41,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,42,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,43,2.571804360007841e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,44,2.7170277184849746e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,45,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,46,0.0010420320160193725,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,47,7.388980614315013e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,48,5.259727936067608e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,49,4.834611781235138e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,50,2.9161615329475804e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,51,2.3438491742292146e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,52,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,53,2.3589403560351875e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,54,4.7446109144049637e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,55,4.603036344520909e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,56,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,57,7.75848521165519e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,58,5.155285677899935e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,59,2.353258444298481e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,60,4.7369428563614964e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,61,5.300725032500366e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,62,4.872790344760882e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,63,9.901637126988748e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,64,2.764217244657727e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,65,2.7959683886842005e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,66,2.376151919232732e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,67,2.4183031290212682e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,68,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,69,7.348892751459169e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,70,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,71,2.4333610563501308e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,72,2.261561259547677e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,73,4.8457317361635683e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,74,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,75,2.6273226763508673e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,76,5.066506649937357e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,77,2.715244891898042e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,78,4.7619551460174067e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,79,7.429962624012042e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,80,4.6376319499585774e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,81,2.42415536921653e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,82,2.3124129328391067e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,83,2.424303881202392e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,84,2.461649741375739e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,85,4.5689530668335815e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,86,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,87,7.379731579623187e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,88,0.001425460417588671,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,89,2.3916633148704722e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,90,4.6829668670115177e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,91,2.1882777447131764e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,92,7.100331024540915e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,93,4.335288858305479e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,94,0.0011070510475533033,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,95,0,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,96,6.755535511369093e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,97,9.294109403941089e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,98,3.968141511641484e-4,3.6142576853485627e-4,283403,198275,481678
Alzheimer's disease,Age + sex + biomarkers,99,4.909519920223868e-4,3.6142576853485627e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,0,4.584086696767004e-5,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,1,2.2883204000197202e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,2,3.186084908151869e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,3,5.597911121648398e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,4,1.2177244422601018e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,5,4.899416979847191e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,6,0,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,7,7.636357330328667e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,8,0.0010122247513344991,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,9,3.7758927100012426e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,10,4.553700244650605e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,11,5.663922633326941e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,12,7.069752519905129e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,13,0,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,14,9.963424007242748e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,15,2.2702120753214448e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,16,4.0752573872360046e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,17,5.602558140588764e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,18,2.2854420095793924e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,19,0,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,20,2.2486712841777618e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,21,2.216664982857521e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,22,2.2477439970503094e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,23,0,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,24,0.0014569667586545288,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,25,2.1488858236339673e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,26,2.297967619244018e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,27,2.3637377245649935e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,28,6.673858841454241e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,29,2.0731238234417444e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,30,6.784768876718403e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,31,6.874455625122351e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,32,7.012151620300416e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,33,8.411068955393317e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,34,6.734425311988742e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,35,4.884692004383798e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,36,7.443102278317589e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,37,6.911385282561489e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,38,2.223900119480587e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,39,4.816393914213506e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,40,2.4346849419591875e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,41,6.942020205295247e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,42,9.100844301699816e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,43,7.290333996523996e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,44,4.8548017829959015e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,45,4.820978630413594e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,46,2.4285906116914551e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,47,6.91700523056856e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,48,2.4485096514087983e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,49,7.243956277945865e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,50,4.576640800039416e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,51,0.0010148379519296985,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,52,0.0012257877066082243,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,53,0,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,54,0.0012489331259405616,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,55,0.0016564384108063584,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,56,7.159517328607961e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,57,4.741424278489953e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,58,9.762657350183467e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,59,9.835997065940807e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,60,9.317334616130888e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,61,0.0015711279747511334,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,62,9.592282848906767e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,63,2.3959468979547167e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,64,4.986757344352448e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,65,4.713168346603419e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,66,9.869725175503153e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,67,4.662770909193249e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,68,2.3885973675928537e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,69,2.634682822459569e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,70,2.2067931954845792e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,71,0.0012389450301627644,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,72,0.0018268838404821928,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,73,0.001448219322874392,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,74,0.0010420517273000704,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,75,0.0011329677162212918,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,76,0.0010069935527833342,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,77,4.985706688609164e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,78,5.105444216275038e-4,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,79,0.0016726410738839353,8.999922738482291e-4,283403,198275,481678
Vascular and other dementia,Age + sex + biomarkers,80,9.497195352950056e-4,8.999922738482291e-4,283403,198275,481678
